Country Name,Country Code,Series Name,Series Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,7374621350.5,7798525658.1,7901576052.9,9501611014.5,11675739426.3,13507657037.8,21176835027.4,27322463712.9,35809463187.8,43787004262.2,46108319454.6,49060805832.6,51156733946,52688148843.8,58722673496.6,59015245403.5,65538413075.1,62477601311.9,65672366930.1,68605638952.4,64681387080.3,75094061335.7,98773122012.7,111145506414,128251441841.7,141504501057.7,151913800711.3,150062928187.3,152649929432.5,148320192549.3,163442688409.3,167999635827.3,130788488210.2,118921233033.8,120818039247.5,129752184881.3,133695121247.7,126642436908.2,142884643038.3,139877658066.6,150225027402.1,153793761987.6,177184603465.6,181638508190.7,225925335186.1,277827089406.2,280684783388,255558142878.8,246306711414,247680809683.7
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.198,3.251,3.301,3.339,3.359,3.359,3.339,3.301,3.253,3.204,3.159,3.123,3.095,3.075,3.059,3.042,3.022,3.034,3.012,2.987,2.966,2.935,2.864,2.781,2.706,2.662,2.643,2.591,2.531,2.493,2.451,2.43,2.426,2.4,2.37,2.341,2.344,2.346,2.338,2.33,2.322,2.312,2.301,2.241,2.168,2.039,1.994,1.911,1.885,..
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,100250000,17920000,55590000,244680000,144000000,250000000,206000000,678000000,837000000,227000000,185000000,268000000,919000000,574000000,-19000000,1147000000,1028000000,1836000000,2439000000,4430977523.08014,2793085410.09827,3634931878.26435,5609423403.56467,6948536686.64725,9160272052.4446,7290657132.08156,23987696389.6428,10418314339.1428,2166136829.76399,2148910000,1652010000,4124710000,5265250000,5537347786.19331,6473157762.12915,9725553129.52469,4017158924.88408,11332718626.4345,10839930944.6815,15323933916.8241,9821661858.15874,5065335541.96486,11758994011.286,3260164341.77393,11516861462.2845,11716769818.7543,6649187837.98606,4884127675.95708,6902840207.74343,15408346793.7001
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,352040,350214,348388,346562,344736,342910,341084,339258,337432,335606,333780,330616,327452,324288,321124,317960,314796,311632,308468,305304,302140,299906,297672,295438,293204,290970,290100,288990,287910,286810,285730,284636.667,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,109490000000,112988571428.571,88416666666.6667,106213829787.234,109029439252.336,126928000000,76629657863.6557,141352654305.163,189719984268.485,228778917308.17,236741715015.015,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530158122010.442,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,487902572164.348,631133384439.944
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.81175403849035,5.5338043957736,-0.0284121037110907,-2.01825151683394,6.93414775653342,-4.50612480201359,10.2227634638681,1.51878394990179,-5.18978914135593,-0.735659159103619,4.34909327926756,1.57073870182023,-5.18902435343904,6.15337706275693,2.70486882770558,-1.08993334133791,-7.15694965597953,-2.46721377810472,9.13311056738961,7.93729155643076,8.20697907221228,5.83620070368526,-2.84520961057079,5.52668982715234,8.1110467707457,3.85017885156228,-3.38545704063269,-0.78899893905691,-4.40883968258557,-10.8944848285903,8.83704079576924,9.02957330068152,8.85165992013437,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464,10.7180099337095,4.95636996008236
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,10550,5320,3100,3360,3510,3880,2920,3190,3860,6060,7110,7600,7340,7700,8110,7990,7540,7430,6960,4020,3640,3360,4240,5460,6480,7630,7760,9270,10710,11890,12870,12350,12600,12220,13140,12430,11220,9010,9980,11590
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6870,7740,8540,9390,9990,9750,10320,11200,11590,11200,11240,10840,9480,10530,10810,11980,14410,16080,16910,15750,17450,18770,19180,19700,19280,19730,19860,22990,22460,22100,20240,23350,26030
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..,..,..,..,..,..,309810000000,158673990030.763,93904509174.3901,103251462841.116,109650451123.545,123019551966.29,93958915902.3965,104086334464.12,127804855411.279,203568016624.758,241811454558.531,262184726927.779,256347178435.998,272663359669.292,290495337990.661,289536836748.042,276294736657.48,275544288841.595,260811643578.33,152402040123.926,139193101198.237,129809211586.469,165719405445.019,215445097642.415,258429317136.672,307363845739.533,315586429999.937,378241273938.491,442036314415.9,496044743439.235,543284023700.532,526784533341.896,543279945580.356,532504167162.193,578798149495.385,553193024106.178,504056284870.894,408628795001.38,457384679384.748,535914326284.159
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,224167776583.261,256347183736.939,286588852306.482,319383650737.751,344648787375.937,340568829314.428,365180121932.408,401192322763.359,419803500013.184,410652714576.913,416543213705.884,406229568312.825,359287109112.954,403170047755.339,418044160252.763,467987564262.799,568706551176.912,641116244910.274,680954189844.421,640794035796.418,711692954086.858,774475577247.848,800317625378.88,831394119040.572,822682190494.641,850943025662.517,865728756878.777,1012802784987.51,999477911340.463,993329077050.985,918298042996.465,1069805554258.12,1203325015659.96
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.8938115320811,22.2603317856376,29.4410469590453,30.7294395896829,30.9416888038212,27.8001595713111,25.8567694620944,25.257786289888,22.6910887215618,21.7549479464592,20.8877523061467,19.9640924492995,17.5890669180019,17.4617642050861,19.5548660012086,18.6400388971926,15.5146982752804,13.9969815756662,14.6369773950796,16.7024057741857,19.6881104233422,19.9656232520199,18.5004105114971,19.6238724452255,20.8260515469902,20.9707691548621,17.8629278753399,17.5334874363903,15.6259653308051,10.8539052402585,14.1469621012504,17.5512703642799,18.8882641376513,18.6804872364334,20.099113202908,19.5727758777106,16.0531123592112,17.7055338062046,18.39845891735,16.5019865298875,17.3057789012596,17.2628810064651,17.0707048841583,17.6632278606203,18.2125671747754,16.6138850156371,14.2100303992191,14.4151557410245,18.0573400196077,17.6250450078199
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9617132411012,9.32791355217619,9.02967995248663,7.68410566375014,7.32119032482309,6.63636508254823,7.45807793886144,7.06113037765277,9.22569178201485,8.98239130251102,9.2054192542743,5.40298410981277,5.21279058881723,6.90388925607922,4.42289139264312,4.7515752362265
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,61,77,67,67,79,54,87,80,87,89,93,99,92,95,96,99,99,93,95,97,91,89,95,97,99,98,97,94,96,96,95,95,94,94,95,89,90,89,94,86,77,86,83
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,5.70950079036544,6.28900906002225,5.97867249611964,5.92149632785012,7.32639415522164,5.71540643432211,6.32976917437938,6.48369977956918,7.37192799857345,6.52099302139343,5.83614942003836,4.75648611743286,6.27332704995287,6.32405524784407,7.57576406955165,6.21184563577101,6.57938879331971,4.63132240741775,6.07801081056698,8.13279311431564,9.31379991407563,10.6043971410814,10.0910128307854,11.0778716497076,12.7753287418177,12.934446011977,11.5555704475475,11.6360695451767,10.2732473690136,13.370127359396,14.7138051046861,16.8450266849578,17.3053942367662,17.4067852681036,18.2824203070644,18.341772996414,14.4961418494061,16.0371898581987,16.7569458546489,14.2886829096862,14.7167556136651,14.0013150558519,11.7805740385254,13.5667926798789,13.9693177780045,16.3258502050892,14.7057366680037,13.5982843701675,14.9334363103503,15.3509522986127
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,5.3,..,..,..,..,..,5.1,4.6,..,..,..,4.8,4.6,4.5,4.4,3.8,3.5,3.5,3.4,3.5,3.2,2.6,2.8,3.3,3.6,3.8,3.9,4.1,4.2,4.3,4.6,4.8,5,5,5.1,..,4.9,5.1,5,4.7,4.8,5.1,..
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,43.3522399337902,43.5928026239928,50.141323678472,50.8936968299416,47.8061321932459,46.0976480128857,44.0281237970279,41.2196656668996,40.3382267072576,41.1028486443199,41.5563065120102,39.70818793304,39.2761545711593,37.3804348914774,37.8286752699048,38.4866110820983,42.3478130695861,36.0218813478135,32.7225282556322,30.6839549022114,27.338739645861,26.7545586932878,26.3012103355498,26.5925606398683,27.1791508883114,26.7121357626278,26.1936304991129,25.9908360111364,25.2434339827333,30.5577370913046,32.6450990996503,28.816922006834,28.6263140439084,29.2032796652469,27.4152361334783,26.2724599395946,25.2842047993735,25.2587762576722,25.2126976058843,24.4290570649122,24.0058814423072,24.2773944936602,23.153056135905,22.0541072112108,21.782123219335,23.7195923321304,23.1578477391434,22.4088763711802,23.9172428049615,24.1637048898657
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,65.535287370144,30.630441370412,197.697364543187,438.322779739816,159.42717769645,161.372172004157,147.377044034473,95.7904246128352,105.276366380064,194.535299663443,380.158528521919,611.196303891913,607.447497830085,77.2922366864133,127.539918059086,381.24634440952,3046.09115201119,2078.31681806978,140.502378661012,16.0719935356945,-3.56109557576575,2.84933971509302,3.16512339016516,-0.0523754965904146,-0.46391313116429,-1.70527962400085,-1.83655839220664,1.03728710073175,-1.09576771833679,30.555204053903,10.4957030215496,18.3633542492033,10.3175111982406,13.7410524859152,14.9399250245835,23.1711649813124,15.3776493708921,20.915124272047,23.7034721839593,22.3148806733049,23.9487984162746,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792819079,42.0336689575031,49.1955790596612,40.0830878011993,53.8404499043736,69.4712395512144
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.323,66.563,67.081,67.228,67.861,68.197,68.491,68.564,68.976,68.937,69.267,69.195,69.651,70.119,70.564,71.052,71.425,71.784,72.319,72.43,72.565,73.172,73.133,73.307,73.09,73.474,73.722,73.926,74.186,74.408,74.08,74.855,75.139,75.433,75.006,75.641,75.936,75.721,76.124,76.467,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892,75.39,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,11.2704356562243,11.2329944874324,13.8096135721018,10.898769042778,11.169460361816,11.3899218454557,17.9852036198854,11.6227035712622,10.6752064512818,11.848556815874,12.6306426385834,14.44453076445,15.9240093515624,17.4804496421547,19.4018281835286,19.3495027985613,17.2264683993891,18.1190431160743,17.4408510709564,35.4467669076716,34.0160118326352,34.629974908102,34.7393625713073,34.7002711144739,34.9475958389525,35.258516452524,28.36776900922,29.5023394337096,29.8722198953467,27.0990432264413,27.2460417167365,25.4864119079835,19.6703052646326,20.4045569707469,19.5114139324649,24.2488903055263,25.5139709712499,25.208138080704,28.9238073441564,26.9304404093321
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.84857142857143,1.65918367346939,2.04195804195804,3.78129117259552,4.00860009555662,4.71914405808177,4.67335625570135,3.09895833333333,3.46534653465347,2.70455793520044,2.73881278538813,2.16203914428767,2.29971724787936,2.31367874921125,2.2843868799904,2.12493922313663,1.88036559239223,1.45090921225786,1.50692655529635,1.42122223348777,1.42280290057293,1.45703853325047,1.47307310721151,1.24122726437626,1.14013911131295,1.13631802186333,1.22035954754993,1.14882267666887,1.18423354187058,1.09188047859748,1.06089505704838,0.883295358833529,0.847154783885961,0.788233877461469,0.792548175031362,0.762756475390461,0.886508576686385,0.814878105497939,0.764287094036749,0.784824721019786,0.837736430159436,0.878100919364039,0.850128583186764,0.813140077928875,0.856137916373543,0.732300347538541,0.699696134379197,0.734492612232545,0.630928835372215,0.411211298762518
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007150459,0.036767345,0.075515553,0.13879172,0.329148059,0.6992523,1.160057586,1.884803688,5.609433289,7.371312411,10.50082052,17.5015229,17.98746665,17.33333812,20.48748472,34.94389378,56.70883514,79.81991978,101.3182303,115.4815533,128.9999606,138.8859542,146.2467408,153.3349717,158.9154655,142.9902363,142.9639551,145.9179567,140.5014607,131.9371685,125.9409814,121.6001889,130.4550081,132.3578095
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.2,66.2,63.4,59.9,55.7,51.2,46.8,42.9,39.4,36.5,34.1,32.1,30.6,29.6,29.1,29,28.9,28.8,28.3,27.6,26.5,25.4,24.3,23.2,22.2,21.3,20.4,19.7,19,18.3,17.7,17.1,16.6,16.1,15.7,15.4,15,14.5,13.9,13.3,12.7,12.2,11.6,11,10.3,9.5,8.6,7.7,6.9,..
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,72.6027388443,59.321177696,54.0299451852,57.3360371691,57.2081772545,64.3124607071,62.3900773727,56.1540111724,51.2489921254,47.2111927452,43.4313492561,62.919554688,63.7327209769,65.652303636,66.4512925404,62.5898055119,68.3319895005,68.3319895005,65.046797696,62.1821104454,68.3319895005,67.2256046451,68.1574460316,74.1212699871,79.2003083899,76.7508926724,80.180206954,84.984043189,95.3377891248,96.0770580912,99.4387795988,109.7172076925,114.2013745808,106.9382505007,104.7441527521,100,106.0819485843,103.0075883754,104.24246564,103.3360441909,103.9751808948,113.8988462454,..
Argentina,ARG,Net migration,SM.POP.NETM,39199,43652,-5357,-10308,-14695,-14673,-10236,-3466,10366,19326,29062,30810,31967,32496,32345,30243,20445,6021,-8569,-13201,-16383,-18725,-19736,-20396,-20588,-20331,-20220,-22770,-22787,-22668,-22353,-22336,-21961,-19958,-18051,-12450,-7869,-4970,-1011,3127,5369,5801,5522,5215,4926,4690,4478,2344,2344,..
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,13560000.4196167,15949999.8092651,12000000,14090000.1525879,16389999.3896484,16760000.2288818,28270000.4577637,43680000.3051758,36830001.8310547,29489999.7711182,34419998.1689453,32740001.6784668,39080001.8310547,73669998.1689453,83389999.3896484,142479995.727539,201610000.610352,171630004.882813,277769989.013672,266730010.986328,245949996.948242,160919998.168945,148179992.675781,122440002.441406,99260002.1362305,73959999.0844727,82379997.253418,74559997.5585938,157639999.389648,98989997.8637695,117720001.220703,97339996.3378906,93870002.746582,114209999.084473,90230003.3569336,125019996.643066,116029998.779297,130309997.558594,97050003.0517578,177759994.506836,34729999.5422363,48790000.9155273,-18870000.8392334,2619999.88555908,-1169999.95708466,73220001.2207031,8890000.34332275,101699996.948242,153529998.779297,..
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,26000000,42000000,56000000,42000000,28000000,28000000,32000000,27000000,32000000,34000000,30280000.69,26559999.47,22840000.15,19120000.84,15399999.62,57700000.76,62400001.53,63600000,65000000,65700000,68500000,64300000,86343658.5898822,189600000,206630000,273420000,311780000,432090000,540635441.916292,606498926.517186,705144403.358363,628542376.088907,644300740.057192,697379575.129916,577532962.100773,535004409.367289,505346891.730357,494433532.139966,391579047.663514,479937459.808431,522441503.008565,561398444.719758,648090050.021815,901123183.017933,1267449071.25346
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,9.14264604321279,9.29946541259697,9.45505629062846,9.60658934698486,9.76134673638593,9.91932626640211,10.0793783731442,10.240400995363,10.4035477164019,10.5685196350336,10.7345504971334,10.9008316616058,11.0670598423643,11.2355897087357,11.4066456193431,11.579971425335,11.7535292634533,11.9259605581926,12.0970087952965,12.2660166113078,12.4337210279571,12.60233932232,12.7694806499823,12.9314471131184,13.0873321421133,13.2397878459014,13.3931979873497,13.5458433362931,13.6955566761307,13.8433757568449,13.9870295868367,14.1297684429,14.2765534276809,14.4250357183313,14.5709272880743,14.7162334791299,14.8662574131524,14.904301546759,15.0771515955406,15.2495426957383,15.421160233713,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,16.4208266190179,16.580892611147,16.7387416916056,..
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.64326169179334,1.70070709763708,1.65927396323707,1.58995977036791,1.59811228647283,1.60546261056525,1.60065891136555,1.5849187137401,1.58060960059338,1.57328620697584,1.55878211832102,1.53715277473885,1.51340289933673,1.51132782511058,1.51097418180074,1.50808699373212,1.48765537832153,1.45640251463185,1.42406315580335,1.38743464174592,1.35796579095645,1.34702378575008,1.31755424518083,1.26041058779251,1.19826447409119,1.15817763601349,1.15204385364535,1.13327702210541,1.0991714603689,1.07353834961783,1.03236085902218,1.01533668354561,1.03347622351885,1.03467173566483,1.00629733064648,0.992294094354656,1.01428389337816,0.255582398485167,1.15305928006386,1.13690569378967,1.11910919999772,1.09946109101836,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,0.970053991438048,0.947490959333989,0.925835473662058
Argentina,ARG,"Population, total",SP.POP.TOTL,25020588,25449754,25875558,26290257,26713780,27146121,27584134,28024803,28471285,28922762,29377137,29832197,30287112,30748326,31216453,31690792,32165766,32637657,33105763,33568285,34027240,34488696,34946110,35389362,35815971,36233195,36653031,37070774,37480493,37885028,38278164,38668796,39070501,39476851,39876111,40273769,40684338,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,0.3,..,..,..,..,..,1.1,1.2,..,..,..,1,1.7,2,1.9,3.9,4.2,3.8,4,4.2,5,8.2,12.4,5.3,3.8,2.6,2.1,1.7,1.6,1.5,0.7,0.7,0.6,0.6,0.6,..,0.7,0.4,0.8,0.8,1.1,1,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3,25.7,32,35.5,42,37.3,39.2
